TILEMAP
26 20							-- Size of tile map in tiles
24 24							-- Tile size & block size
images/blocksBaba.png					-- Tilesheet
5 5								-- Number of tiles in tilesheet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,
0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,7,0,0,0,4,4,4,4,4,0,0,0,0,0,0,4,0,0,7,0,0,
0,7,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,12,0,4,0,0,0,0,0,
0,0,7,0,0,0,0,0,0,4,1,16,1,1,0,3,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,7,0,0,0,4,1,1,1,1,0,0,0,0,0,0,4,0,7,0,0,0,
0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,17,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,20,0,0,2,0,4,0,0,0,0,7,
0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,11,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,7,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

